timestamp,sensor_id,plant_name,plant_id,co_level,no2_level,so2_level,pm2_5,pm10,o3_level,temperature,humidity,wind_speed,wind_direction,aqi,pollution_score,anomaly_flag,anomaly_severity
44:41.5,SENSOR_32,Reliance Jamnagar Refinery,PLT102,1.63,125.96,108.84,89.06,177.15,26.33,20.43,71.08,3.13,N,124,0.25,True,Moderate
44:41.5,SENSOR_29,SAIL Bhilai Steel Plant,PLT107,2.67,144.72,20.5,174.52,117.49,173.51,29.51,80.45,8.48,NE,136,0.27,True,Moderate
44:41.5,SENSOR_39,SAIL Bhilai Steel Plant,PLT107,0.31,130.3,142.95,184.47,331.29,159.74,21.84,35.9,9.36,N,213,0.43,True,High
44:41.5,SENSOR_14,IOCL Panipat Refinery,PLT106,2.11,169.57,135.5,112.49,110.01,141.59,23.24,81.7,6.64,NW,125,0.25,True,High
44:41.5,SENSOR_14,Vedanta Jharsuguda,PLT103,3.37,28.15,95.46,141.01,242.91,34.4,37.11,84.71,3.64,W,144,0.29,True,Moderate
44:41.5,SENSOR_42,SAIL Bhilai Steel Plant,PLT107,0.57,14.49,98.09,186.06,227.75,45.59,26.73,64.59,7.7,W,155,0.31,True,Moderate
44:41.5,SENSOR_31,Tata Steel Jamshedpur,PLT100,4.94,35.92,105.8,127.25,182.72,130.58,35.77,94.34,2.36,N,123,0.25,True,Moderate
44:41.5,SENSOR_42,ONGC Hazira,PLT108,0.61,147.62,88.87,89.51,50.18,19.99,41.83,34.39,5.19,N,89,0.18,True,Moderate
44:41.5,SENSOR_40,IOCL Panipat Refinery,PLT106,1.21,77.45,15.07,160.53,45.69,145.06,22.01,60.5,13.26,SW,94,0.19,False,Normal
44:41.5,SENSOR_17,Reliance Jamnagar Refinery,PLT102,3.29,111.26,52.03,106.57,274.41,178.97,34.86,61.83,11.09,N,152,0.3,True,Moderate
44:41.5,SENSOR_47,ONGC Hazira,PLT108,2.38,21.43,86.53,287.71,86.62,125.75,21.03,60.19,1.9,NW,154,0.31,True,High
44:41.5,SENSOR_30,Vedanta Jharsuguda,PLT103,2.31,153.67,55.4,202.82,322.27,167.26,22.04,49.95,2.71,W,214,0.43,True,Moderate
44:41.5,SENSOR_38,Adani Mundra,PLT105,4.96,186.13,83.29,254.19,217.96,114.13,17.67,76.65,2.35,E,212,0.42,True,High
44:41.5,SENSOR_3,GAIL Vijaipur,PLT109,4.15,158.59,107.77,20.49,135.19,51.04,25.8,26.57,14.09,N,91,0.18,True,Moderate
44:41.5,SENSOR_41,Vedanta Jharsuguda,PLT103,2.81,68.05,62.56,139.69,248.23,95.24,42.58,57.27,14.89,NE,150,0.3,True,Moderate
44:41.5,SENSOR_50,Reliance Jamnagar Refinery,PLT102,4.27,49.62,139.94,43.75,330.63,71.61,41.34,85.1,12.19,SE,140,0.28,True,High
44:41.5,SENSOR_19,GAIL Vijaipur,PLT109,3.97,67.89,16.73,126.86,85.94,126.62,25.38,93.17,9.79,SW,91,0.18,False,Normal
44:41.5,SENSOR_31,GAIL Vijaipur,PLT109,4.13,35.18,129.99,277.6,205.08,111.09,37.94,33.11,7.79,SE,192,0.38,True,High
44:41.5,SENSOR_40,Reliance Jamnagar Refinery,PLT102,2.05,37.81,58.29,29.77,29.81,28.65,43.89,61.21,14.5,SW,34,0.07,False,Normal
44:41.5,SENSOR_33,Adani Mundra,PLT105,2.22,69.25,78.39,137.46,60.15,117.14,21.48,66.47,9.93,SE,94,0.19,False,Normal
44:41.5,SENSOR_32,NTPC Ramagundam,PLT101,0.84,21.66,118.21,143.34,42.1,179.1,16.73,72.13,14.76,W,86,0.17,True,Moderate
44:41.5,SENSOR_5,IOCL Panipat Refinery,PLT106,1.27,37.03,22.6,97.95,58.4,126.13,16.87,58.21,14.95,S,66,0.13,False,Normal
44:41.5,SENSOR_25,ONGC Hazira,PLT108,4.09,126.89,49.41,190.93,220.28,79.56,18.92,86.5,7.02,N,172,0.34,True,Moderate
44:41.5,SENSOR_16,IOCL Panipat Refinery,PLT106,1.05,79.87,65.05,249.99,298.77,139.63,15.33,51.21,7.48,W,212,0.42,True,Moderate
44:41.5,SENSOR_13,Vedanta Jharsuguda,PLT103,0.19,59.36,115.24,49.76,223.42,42.66,15.36,38.09,14.65,N,110,0.22,True,Moderate
44:41.5,SENSOR_3,SAIL Bhilai Steel Plant,PLT107,4.03,192.32,75.74,41.82,228.22,84.52,40.33,27.36,7.58,W,131,0.26,True,High
44:41.5,SENSOR_23,Adani Mundra,PLT105,0.84,71.69,111.92,148.05,162.84,74.03,28.78,78.88,13.44,SE,133,0.27,True,Moderate
44:41.5,SENSOR_31,Tata Steel Jamshedpur,PLT100,4.78,159.51,50.73,209.56,186.29,49.57,40.23,22.88,13.58,E,176,0.35,True,Moderate
44:41.5,SENSOR_15,Reliance Jamnagar Refinery,PLT102,2.36,131.07,100.61,269.58,261.93,112.44,17.0,58.88,2.68,S,222,0.44,True,High
44:41.5,SENSOR_9,Adani Mundra,PLT105,3.71,107.32,103.63,22.09,52.22,130.36,17.16,25.34,0.68,SW,56,0.11,True,Moderate
44:41.5,SENSOR_36,Reliance Jamnagar Refinery,PLT102,4.79,150.13,56.22,96.0,152.89,140.56,34.84,33.89,3.02,E,119,0.24,True,Moderate
44:41.5,SENSOR_28,GAIL Vijaipur,PLT109,0.58,135.46,115.83,86.86,27.96,19.38,44.04,42.16,11.65,W,81,0.16,True,Moderate
44:41.5,SENSOR_48,Tata Steel Jamshedpur,PLT100,3.16,82.57,34.82,45.2,253.7,140.56,34.32,59.77,1.11,SE,114,0.23,True,Moderate
44:41.5,SENSOR_15,ONGC Hazira,PLT108,4.85,161.76,47.46,294.19,248.72,106.92,37.44,80.88,10.02,E,229,0.46,True,High
44:41.5,SENSOR_28,JSW Vijayanagar,PLT104,0.73,74.27,139.57,75.14,161.42,80.61,28.18,65.97,14.17,S,107,0.21,True,High
44:41.5,SENSOR_32,JSW Vijayanagar,PLT104,1.28,33.09,33.63,267.21,265.41,55.03,39.48,84.6,12.77,NW,196,0.39,True,Moderate
44:41.5,SENSOR_19,NTPC Ramagundam,PLT101,4.6,57.93,114.48,143.56,339.96,132.49,38.29,69.21,3.07,NW,182,0.36,True,Moderate
44:41.5,SENSOR_28,Reliance Jamnagar Refinery,PLT102,2.77,197.09,140.92,22.52,82.63,28.05,36.78,81.33,3.6,N,87,0.17,True,High
44:41.5,SENSOR_21,ONGC Hazira,PLT108,2.58,169.73,111.26,167.25,244.33,93.96,23.93,62.38,10.49,N,185,0.37,True,Moderate
44:41.5,SENSOR_25,Adani Mundra,PLT105,4.38,130.9,115.36,56.42,195.39,6.63,22.4,74.48,14.88,SE,118,0.24,True,Moderate
44:41.5,SENSOR_23,GAIL Vijaipur,PLT109,0.59,86.28,121.01,69.17,230.93,133.29,33.48,34.1,5.65,SE,126,0.25,True,Moderate
44:41.5,SENSOR_28,ONGC Hazira,PLT108,3.94,115.3,5.76,230.69,33.42,135.5,21.07,91.86,5.84,SE,125,0.25,True,Moderate
44:41.5,SENSOR_11,GAIL Vijaipur,PLT109,1.7,38.29,49.31,264.23,398.61,69.45,28.46,74.16,13.35,SW,237,0.47,True,High
44:41.5,SENSOR_5,Reliance Jamnagar Refinery,PLT102,3.01,84.39,64.83,211.73,21.22,113.43,25.66,79.56,1.85,NE,114,0.23,True,Moderate
44:41.5,SENSOR_31,Tata Steel Jamshedpur,PLT100,2.98,101.38,98.14,28.81,240.39,103.26,31.82,65.26,10.31,SE,113,0.23,True,Moderate
44:41.5,SENSOR_32,IOCL Panipat Refinery,PLT106,4.04,61.27,124.63,154.49,49.28,15.25,25.03,78.87,10.76,SW,101,0.2,True,Moderate
44:41.5,SENSOR_40,SAIL Bhilai Steel Plant,PLT107,3.96,108.28,68.83,52.76,144.71,80.95,17.66,36.55,9.17,SE,93,0.19,False,Normal
44:41.5,SENSOR_15,GAIL Vijaipur,PLT109,3.7,199.69,140.3,196.34,180.07,116.33,38.57,28.88,6.44,N,186,0.37,True,High
44:41.5,SENSOR_24,Adani Mundra,PLT105,4.22,82.93,87.92,180.45,90.1,68.39,25.04,21.96,0.85,S,124,0.25,True,Moderate
44:41.5,SENSOR_41,IOCL Panipat Refinery,PLT106,4.18,61.88,80.12,96.63,377.46,50.38,27.89,85.45,12.71,NW,172,0.34,True,High
44:41.5,SENSOR_29,IOCL Panipat Refinery,PLT106,1.01,162.5,71.44,150.06,70.72,19.11,36.84,57.23,6.83,W,120,0.24,True,Moderate
44:41.5,SENSOR_33,SAIL Bhilai Steel Plant,PLT107,3.67,155.45,28.04,186.97,71.43,136.49,34.71,91.75,1.5,NW,130,0.26,True,Moderate
44:41.5,SENSOR_42,NTPC Ramagundam,PLT101,0.38,63.62,42.95,81.62,364.38,48.67,23.16,76.95,7.02,N,158,0.32,True,High
44:41.5,SENSOR_4,Tata Steel Jamshedpur,PLT100,3.91,22.42,75.7,19.75,43.81,163.63,19.18,59.93,6.46,S,33,0.07,False,Normal
44:41.5,SENSOR_7,GAIL Vijaipur,PLT109,1.8,180.97,8.16,202.5,386.09,103.03,43.1,23.92,6.57,W,233,0.47,True,High
44:41.5,SENSOR_6,IOCL Panipat Refinery,PLT106,1.37,148.86,147.29,84.39,268.59,39.67,31.96,54.79,14.59,W,158,0.32,True,High
44:41.5,SENSOR_16,GAIL Vijaipur,PLT109,3.08,76.41,21.54,53.86,105.62,48.92,40.52,62.09,8.09,E,70,0.14,False,Normal
44:41.5,SENSOR_32,Vedanta Jharsuguda,PLT103,0.66,173.43,109.81,29.62,288.98,100.12,17.45,54.37,7.53,E,144,0.29,True,Moderate
44:41.5,SENSOR_38,JSW Vijayanagar,PLT104,0.91,189.68,128.25,204.02,195.67,77.06,34.53,60.91,1.4,SW,191,0.38,True,High
44:41.5,SENSOR_37,JSW Vijayanagar,PLT104,2.61,163.22,71.59,25.07,318.79,40.24,22.76,32.35,5.29,W,145,0.29,True,Moderate
44:41.5,SENSOR_18,Vedanta Jharsuguda,PLT103,3.81,108.68,34.71,264.57,354.24,157.35,22.16,53.84,14.78,NE,237,0.47,True,High
44:41.5,SENSOR_37,ONGC Hazira,PLT108,3.88,15.16,14.45,144.54,365.5,99.27,29.93,27.91,10.02,S,171,0.34,True,High
44:41.5,SENSOR_11,JSW Vijayanagar,PLT104,4.13,82.28,117.46,289.7,97.43,96.58,23.61,79.46,8.88,N,173,0.35,True,High
44:41.5,SENSOR_12,SAIL Bhilai Steel Plant,PLT107,3.21,161.6,62.42,275.38,222.55,32.64,35.88,79.49,5.09,N,215,0.43,True,High
44:41.5,SENSOR_25,Vedanta Jharsuguda,PLT103,4.3,182.17,45.15,295.22,73.47,40.35,20.53,87.05,9.99,S,181,0.36,True,High
44:41.5,SENSOR_46,IOCL Panipat Refinery,PLT106,0.85,93.66,94.22,34.2,355.32,145.63,30.16,92.53,6.56,S,148,0.3,True,High
44:41.5,SENSOR_20,GAIL Vijaipur,PLT109,4.92,136.9,97.03,58.13,355.13,79.81,19.87,20.95,8.62,S,166,0.33,True,High
44:41.5,SENSOR_36,IOCL Panipat Refinery,PLT106,2.68,146.68,134.09,33.03,297.97,37.8,40.75,81.43,8.34,NE,145,0.29,True,High
44:41.5,SENSOR_3,Reliance Jamnagar Refinery,PLT102,3.58,69.73,73.32,248.27,194.52,67.61,29.83,82.12,5.36,N,178,0.36,True,Moderate
44:41.5,SENSOR_18,Tata Steel Jamshedpur,PLT100,0.95,145.28,124.77,39.18,111.15,29.85,25.44,53.78,11.36,S,90,0.18,True,Moderate
44:41.5,SENSOR_22,ONGC Hazira,PLT108,3.29,127.98,56.09,254.02,199.09,176.34,34.02,29.47,10.3,N,192,0.38,True,Moderate
44:41.5,SENSOR_18,IOCL Panipat Refinery,PLT106,1.69,140.4,15.1,60.72,345.18,44.76,40.11,40.95,9.82,S,157,0.31,True,Moderate
44:41.5,SENSOR_27,SAIL Bhilai Steel Plant,PLT107,3.5,107.4,49.27,71.67,32.61,58.19,34.59,90.37,13.13,NW,64,0.13,False,Normal
44:41.5,SENSOR_8,Tata Steel Jamshedpur,PLT100,3.85,159.8,101.42,85.48,364.73,122.38,31.81,28.32,6.98,E,185,0.37,True,High
44:41.5,SENSOR_16,GAIL Vijaipur,PLT109,2.36,174.27,84.26,120.32,391.18,24.38,27.68,23.15,11.23,W,208,0.42,True,High
44:41.5,SENSOR_21,ONGC Hazira,PLT108,4.6,63.21,129.46,94.74,366.09,136.94,39.15,21.35,14.46,SE,173,0.35,True,High
44:41.5,SENSOR_43,IOCL Panipat Refinery,PLT106,3.66,67.9,125.26,91.64,351.65,24.7,36.11,60.55,1.9,E,168,0.34,True,High
44:41.5,SENSOR_31,Vedanta Jharsuguda,PLT103,1.29,12.36,72.97,97.37,247.38,57.02,24.0,75.74,1.2,S,122,0.24,True,Moderate
44:41.5,SENSOR_32,Reliance Jamnagar Refinery,PLT102,4.52,171.93,101.83,182.03,359.07,37.43,17.37,37.96,12.02,E,225,0.45,True,High
44:41.5,SENSOR_41,GAIL Vijaipur,PLT109,0.27,120.73,149.34,258.15,218.15,16.14,39.94,64.92,2.17,W,207,0.41,True,High
44:41.5,SENSOR_45,ONGC Hazira,PLT108,0.56,182.83,102.03,250.49,354.01,105.06,30.52,52.28,5.1,N,253,0.51,True,High
44:41.5,SENSOR_31,Vedanta Jharsuguda,PLT103,2.23,157.04,92.28,268.83,188.48,111.24,33.94,64.38,10.69,S,204,0.41,True,Moderate
44:41.5,SENSOR_43,GAIL Vijaipur,PLT109,1.26,107.35,20.11,121.51,205.31,119.14,43.52,65.05,11.28,E,133,0.27,False,Normal
44:41.5,SENSOR_9,Tata Steel Jamshedpur,PLT100,2.58,130.48,15.29,83.77,157.5,87.69,16.37,30.5,4.51,NE,108,0.22,True,Moderate
44:41.5,SENSOR_33,Tata Steel Jamshedpur,PLT100,4.86,72.96,74.9,66.87,252.1,54.12,21.21,58.74,0.58,N,124,0.25,True,Moderate
44:41.5,SENSOR_38,SAIL Bhilai Steel Plant,PLT107,0.14,51.62,10.32,41.33,148.77,145.45,32.16,58.45,4.76,W,72,0.14,False,Normal
44:41.5,SENSOR_27,IOCL Panipat Refinery,PLT106,4.67,85.43,17.63,188.95,63.26,65.41,30.22,85.57,7.66,N,113,0.23,True,Moderate
44:41.5,SENSOR_24,Reliance Jamnagar Refinery,PLT102,3.54,198.64,24.07,89.67,169.94,78.82,27.33,88.07,10.85,S,128,0.26,True,High
44:41.5,SENSOR_47,Reliance Jamnagar Refinery,PLT102,3.08,68.78,124.45,286.97,332.06,5.27,34.09,23.84,4.24,E,240,0.48,True,High
44:41.5,SENSOR_30,IOCL Panipat Refinery,PLT106,0.39,124.72,104.56,43.2,165.86,84.84,26.07,29.08,6.57,NW,102,0.2,True,Moderate
44:41.5,SENSOR_11,IOCL Panipat Refinery,PLT106,3.78,23.49,16.63,112.88,377.86,122.0,35.36,47.14,9.11,NE,164,0.33,True,High
44:41.5,SENSOR_40,Reliance Jamnagar Refinery,PLT102,0.15,130.86,137.43,187.65,352.01,131.7,18.62,87.68,1.46,E,220,0.44,True,High
44:41.5,SENSOR_24,ONGC Hazira,PLT108,2.72,37.01,6.7,132.39,132.12,90.05,32.32,23.28,2.28,N,100,0.2,False,Normal
44:41.5,SENSOR_48,ONGC Hazira,PLT108,2.84,75.2,110.73,199.16,341.33,126.19,27.9,70.47,4.49,SE,208,0.42,True,Moderate
44:41.5,SENSOR_49,ONGC Hazira,PLT108,1.6,159.91,69.73,241.53,332.52,155.07,42.5,52.32,5.12,S,235,0.47,True,High
44:41.5,SENSOR_11,ONGC Hazira,PLT108,2.95,80.52,92.16,214.62,281.59,70.55,20.01,52.29,2.57,S,195,0.39,True,Moderate
44:41.5,SENSOR_15,GAIL Vijaipur,PLT109,4.46,75.72,27.4,17.38,265.41,116.46,25.22,25.38,6.44,NW,104,0.21,True,Moderate
44:41.5,SENSOR_31,JSW Vijayanagar,PLT104,1.62,138.65,92.84,115.73,102.8,177.91,28.62,71.62,2.54,SW,114,0.23,True,Moderate
44:41.5,SENSOR_50,JSW Vijayanagar,PLT104,2.48,15.23,78.29,289.57,166.0,11.82,15.93,49.1,2.82,E,176,0.35,True,High
44:41.5,SENSOR_9,NTPC Ramagundam,PLT101,0.21,153.68,71.49,93.88,362.03,25.32,43.68,43.55,13.38,SW,184,0.37,True,High
44:41.5,SENSOR_33,NTPC Ramagundam,PLT101,3.05,167.07,147.68,93.64,385.23,73.16,26.57,45.53,8.35,SW,201,0.4,True,High
44:41.5,SENSOR_48,Tata Steel Jamshedpur,PLT100,0.86,115.21,83.55,230.95,336.79,82.08,24.07,39.45,3.32,SE,224,0.45,True,High
44:41.5,SENSOR_48,ONGC Hazira,PLT108,0.38,75.07,44.19,290.26,231.93,65.77,32.41,30.44,6.94,NE,205,0.41,True,High
44:41.5,SENSOR_2,Vedanta Jharsuguda,PLT103,3.17,102.89,63.26,298.22,354.52,114.1,32.08,66.55,3.42,W,252,0.5,True,High
44:41.5,SENSOR_15,NTPC Ramagundam,PLT101,2.04,17.5,73.95,167.48,106.54,173.71,42.28,74.16,8.23,SW,109,0.22,False,Normal
44:41.5,SENSOR_50,Tata Steel Jamshedpur,PLT100,4.36,34.82,119.62,46.2,321.8,53.26,41.31,90.8,2.66,SE,133,0.27,True,Moderate
44:41.5,SENSOR_22,JSW Vijayanagar,PLT104,2.37,196.39,75.09,260.43,243.72,70.68,23.57,35.24,11.55,S,224,0.45,True,High
44:41.5,SENSOR_46,Tata Steel Jamshedpur,PLT100,1.99,107.14,76.39,177.41,348.92,176.63,27.23,82.06,11.59,N,204,0.41,True,Moderate
44:41.5,SENSOR_9,ONGC Hazira,PLT108,2.91,191.65,34.07,41.69,344.51,81.85,40.41,86.98,1.41,W,161,0.32,True,High
44:41.5,SENSOR_33,GAIL Vijaipur,PLT109,4.43,95.18,79.01,191.71,372.03,8.35,29.31,71.58,10.98,E,215,0.43,True,High
44:41.5,SENSOR_2,NTPC Ramagundam,PLT101,3.49,35.54,48.41,114.03,325.69,53.78,21.32,91.81,0.63,S,155,0.31,True,Moderate
44:41.5,SENSOR_30,ONGC Hazira,PLT108,4.99,138.6,125.13,95.44,25.44,134.13,40.02,75.54,2.57,SE,86,0.17,True,High
44:41.5,SENSOR_46,GAIL Vijaipur,PLT109,3.79,156.1,100.49,232.17,341.45,112.38,17.66,56.57,1.63,W,236,0.47,True,High
44:41.5,SENSOR_8,Vedanta Jharsuguda,PLT103,2.1,87.35,14.57,111.16,62.18,146.44,43.43,25.42,14.35,S,82,0.16,False,Normal
44:41.5,SENSOR_3,NTPC Ramagundam,PLT101,2.66,66.92,16.15,155.18,321.92,128.74,16.51,25.47,6.34,S,173,0.35,True,Moderate
44:41.5,SENSOR_3,JSW Vijayanagar,PLT104,1.55,54.15,45.75,243.01,373.11,75.89,42.18,44.11,7.41,E,224,0.45,True,High
44:41.5,SENSOR_15,NTPC Ramagundam,PLT101,1.21,131.69,146.95,185.01,155.97,118.37,18.69,86.65,7.79,N,161,0.32,True,High
44:41.5,SENSOR_5,GAIL Vijaipur,PLT109,2.3,121.31,95.59,30.81,279.39,47.34,36.42,81.69,12.16,SE,129,0.26,True,Moderate
44:41.5,SENSOR_30,NTPC Ramagundam,PLT101,2.81,108.83,25.72,234.85,123.14,91.92,23.53,30.04,9.63,SE,155,0.31,True,Moderate
44:41.5,SENSOR_26,SAIL Bhilai Steel Plant,PLT107,0.37,152.24,51.05,10.04,214.23,13.2,23.29,73.02,1.41,SE,103,0.21,True,Moderate
44:41.5,SENSOR_28,Vedanta Jharsuguda,PLT103,4.21,10.73,40.79,224.86,140.18,22.83,25.81,40.28,12.72,N,138,0.28,True,Moderate
44:41.5,SENSOR_18,JSW Vijayanagar,PLT104,1.64,159.9,134.32,135.81,365.78,71.03,43.92,26.7,10.46,W,209,0.42,True,High
44:41.5,SENSOR_44,Tata Steel Jamshedpur,PLT100,2.52,83.65,96.74,214.12,21.66,34.22,36.39,69.98,14.51,E,118,0.24,True,Moderate
44:41.5,SENSOR_38,ONGC Hazira,PLT108,3.83,190.65,106.87,96.44,60.04,141.82,34.32,23.61,5.72,NW,105,0.21,True,High
44:41.5,SENSOR_46,JSW Vijayanagar,PLT104,4.79,105.08,67.75,142.73,99.38,69.52,26.09,23.93,11.63,W,114,0.23,False,Normal
44:41.5,SENSOR_23,Reliance Jamnagar Refinery,PLT102,2.14,166.21,128.3,71.48,269.79,87.65,41.4,36.18,10.33,E,155,0.31,True,High
44:41.5,SENSOR_9,ONGC Hazira,PLT108,3.08,66.11,24.81,198.98,300.67,60.23,34.34,49.63,10.84,S,185,0.37,True,Moderate
44:41.5,SENSOR_16,Adani Mundra,PLT105,1.08,179.14,46.67,116.66,42.07,24.51,30.48,40.07,12.61,SW,99,0.2,True,High
44:41.5,SENSOR_4,Vedanta Jharsuguda,PLT103,0.17,82.03,53.92,15.61,67.26,77.39,29.79,50.32,8.2,NE,48,0.1,False,Normal
44:41.5,SENSOR_50,JSW Vijayanagar,PLT104,3.02,11.89,72.29,289.41,217.23,123.57,24.36,78.05,11.71,E,190,0.38,True,High
44:41.5,SENSOR_3,Vedanta Jharsuguda,PLT103,2.65,195.44,23.2,14.91,312.66,146.25,18.61,39.92,0.75,NW,141,0.28,True,High
44:41.5,SENSOR_14,Reliance Jamnagar Refinery,PLT102,1.54,156.9,80.1,110.95,161.26,5.24,23.99,68.48,14.63,NE,132,0.26,True,Moderate
44:41.5,SENSOR_18,GAIL Vijaipur,PLT109,4.25,14.48,135.29,237.13,316.54,85.15,26.94,42.72,1.45,S,206,0.41,True,High
44:41.5,SENSOR_45,Vedanta Jharsuguda,PLT103,1.22,56.85,75.19,226.76,200.05,15.12,43.73,90.7,11.89,NE,169,0.34,True,Moderate
44:41.5,SENSOR_39,JSW Vijayanagar,PLT104,4.96,113.45,144.6,31.93,158.96,44.44,20.87,30.56,9.52,W,97,0.19,True,High
44:41.5,SENSOR_44,GAIL Vijaipur,PLT109,3.93,119.88,26.31,245.23,261.66,72.93,35.22,39.49,5.51,S,203,0.41,True,Moderate
44:41.5,SENSOR_48,SAIL Bhilai Steel Plant,PLT107,4.6,65.2,73.15,268.14,288.93,15.89,19.42,20.59,9.65,NW,214,0.43,True,Moderate
44:41.5,SENSOR_33,Vedanta Jharsuguda,PLT103,2.29,35.51,143.9,163.6,111.92,92.61,35.39,25.72,4.48,NE,120,0.24,True,High
44:41.5,SENSOR_19,Adani Mundra,PLT105,4.05,97.34,84.25,135.52,36.68,34.01,28.37,35.69,1.22,W,93,0.19,False,Normal
44:41.5,SENSOR_7,SAIL Bhilai Steel Plant,PLT107,4.23,196.43,120.01,257.6,111.95,173.11,20.91,91.36,14.92,NW,187,0.37,True,High
44:41.5,SENSOR_26,Reliance Jamnagar Refinery,PLT102,3.59,196.42,87.58,85.27,186.06,108.87,17.19,66.68,14.73,SE,137,0.27,True,High
44:41.5,SENSOR_31,Reliance Jamnagar Refinery,PLT102,1.03,160.59,136.65,283.67,384.85,96.26,44.32,76.8,2.84,NE,274,0.55,True,Violation
44:41.5,SENSOR_38,JSW Vijayanagar,PLT104,2.44,146.48,40.86,195.78,273.31,33.47,31.95,77.87,7.73,S,193,0.39,True,Moderate
44:41.5,SENSOR_27,SAIL Bhilai Steel Plant,PLT107,0.16,11.72,56.77,278.6,106.9,116.01,21.66,44.13,12.8,NW,151,0.3,True,High
44:41.5,SENSOR_41,Reliance Jamnagar Refinery,PLT102,3.67,28.13,67.16,18.46,202.74,120.93,18.56,41.67,6.27,NE,80,0.16,False,Normal
44:41.5,SENSOR_12,Adani Mundra,PLT105,4.61,198.72,11.51,230.69,161.26,73.68,37.63,88.88,14.29,SE,181,0.36,True,High
44:41.5,SENSOR_6,Tata Steel Jamshedpur,PLT100,2.93,77.85,119.19,82.79,234.35,67.75,34.7,38.03,3.28,S,130,0.26,True,Moderate
44:41.5,SENSOR_26,JSW Vijayanagar,PLT104,4.6,29.34,78.36,74.05,34.79,11.3,20.26,85.01,4.6,SE,53,0.11,False,Normal
44:41.5,SENSOR_41,Tata Steel Jamshedpur,PLT100,4.76,120.51,68.31,178.23,216.35,137.79,23.47,46.48,13.46,N,167,0.33,False,Normal
44:41.5,SENSOR_5,GAIL Vijaipur,PLT109,4.74,179.59,65.82,236.31,201.01,92.07,21.14,64.33,3.2,E,197,0.39,True,High
44:41.5,SENSOR_46,Vedanta Jharsuguda,PLT103,1.72,172.46,35.03,30.64,46.22,169.64,30.21,50.71,12.26,NE,64,0.13,True,Moderate
44:41.5,SENSOR_49,GAIL Vijaipur,PLT109,4.2,73.12,105.57,233.63,268.77,31.53,41.28,60.43,4.6,NW,199,0.4,True,Moderate
44:41.5,SENSOR_44,IOCL Panipat Refinery,PLT106,2.18,17.14,23.54,232.01,20.0,77.9,30.68,24.1,14.61,SW,104,0.21,True,Moderate
44:41.5,SENSOR_2,ONGC Hazira,PLT108,1.21,67.8,49.07,76.82,20.56,132.64,44.01,36.82,10.11,N,55,0.11,False,Normal
44:41.5,SENSOR_26,Vedanta Jharsuguda,PLT103,3.74,171.2,66.28,97.85,143.61,129.71,39.5,33.62,5.88,W,123,0.25,True,Moderate
44:41.5,SENSOR_25,Reliance Jamnagar Refinery,PLT102,4.52,163.27,147.8,228.73,169.41,108.36,34.83,25.88,8.4,E,189,0.38,True,High
44:41.5,SENSOR_38,Vedanta Jharsuguda,PLT103,3.58,41.79,118.19,179.29,381.84,12.42,22.96,65.12,4.8,NW,206,0.41,True,High
44:41.5,SENSOR_28,NTPC Ramagundam,PLT101,3.6,154.21,19.86,159.02,213.38,69.62,42.99,82.06,10.61,NW,160,0.32,True,Moderate
44:41.5,SENSOR_31,Reliance Jamnagar Refinery,PLT102,3.6,97.73,138.54,211.43,297.01,155.8,23.22,80.53,3.33,E,207,0.41,True,High
44:41.5,SENSOR_19,Tata Steel Jamshedpur,PLT100,1.79,73.77,146.89,258.4,286.44,132.23,31.86,91.03,7.7,S,218,0.44,True,High
44:41.5,SENSOR_42,IOCL Panipat Refinery,PLT106,1.96,40.98,119.0,222.99,166.05,9.41,40.17,20.86,10.7,SE,159,0.32,True,Moderate
44:41.5,SENSOR_16,Vedanta Jharsuguda,PLT103,4.85,93.16,39.07,214.41,330.51,100.63,44.01,23.88,7.82,N,207,0.41,True,Moderate
44:41.5,SENSOR_9,NTPC Ramagundam,PLT101,3.62,173.9,30.99,242.0,230.03,74.4,18.95,84.9,2.78,N,203,0.41,True,Moderate
44:41.5,SENSOR_22,IOCL Panipat Refinery,PLT106,1.62,65.11,131.36,205.08,322.74,48.83,33.75,62.88,12.58,NE,205,0.41,True,High
44:41.5,SENSOR_46,Vedanta Jharsuguda,PLT103,4.54,12.31,102.73,25.03,228.57,55.34,24.2,46.47,9.51,W,91,0.18,True,Moderate
44:41.5,SENSOR_18,Vedanta Jharsuguda,PLT103,1.74,149.21,63.66,29.82,317.83,55.01,27.98,71.41,5.32,NW,143,0.29,True,Moderate
44:41.5,SENSOR_23,Adani Mundra,PLT105,0.38,81.04,141.95,196.1,275.16,115.65,20.97,51.38,11.39,SE,191,0.38,True,High
44:41.5,SENSOR_23,Tata Steel Jamshedpur,PLT100,0.6,62.79,45.07,135.29,392.54,16.81,30.56,33.45,14.57,W,188,0.38,True,High
44:41.5,SENSOR_14,ONGC Hazira,PLT108,0.66,86.68,111.99,214.32,180.64,65.64,26.93,39.82,3.48,SE,168,0.34,True,Moderate
44:41.5,SENSOR_40,Reliance Jamnagar Refinery,PLT102,2.47,61.02,46.68,200.46,388.04,110.64,17.31,25.67,14.3,S,213,0.43,True,High
44:41.5,SENSOR_41,ONGC Hazira,PLT108,1.56,27.49,91.86,190.86,266.43,51.8,15.45,92.38,4.14,NW,170,0.34,True,Moderate
